"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DHFL","EQ","18-Mar-2020","         12.10","         11.50","         11.50","         11.50","         11.50","         11.50","         11.50","     300633","             3457279.50","       1323","     300322","         99.90"
"DHFL","EQ","19-Mar-2020","         11.50","         10.95","         11.65","         10.95","         10.95","         10.95","         11.03","    2858258","            31529626.55","       5854","    2176179","         76.14"
"DHFL","EQ","20-Mar-2020","         10.95","         10.50","         10.60","         10.45","         10.45","         10.45","         10.45","    1427396","            14920183.40","       3084","    1364488","         95.59"
"DHFL","EQ","23-Mar-2020","         10.45","          9.95","          9.95","          9.95","          9.95","          9.95","          9.95","     261432","             2601248.40","       1411","     261432","        100.00"
"DHFL","EQ","24-Mar-2020","          9.95","          9.50","          9.50","          9.50","          9.50","          9.50","          9.50","     291133","             2765763.50","       1767","     288972","         99.26"
"DHFL","EQ","25-Mar-2020","          9.50","          9.05","          9.05","          9.05","          9.05","          9.05","          9.05","     299345","             2709072.25","       1220","     298989","         99.88"
"DHFL","EQ","26-Mar-2020","          9.05","          8.60","          9.50","          8.60","          9.00","          8.95","          9.16","    5364041","            49126369.75","      12352","    2983825","         55.63"
"DHFL","EQ","27-Mar-2020","          8.95","          9.15","          9.35","          8.85","          9.20","          9.10","          9.16","    2554393","            23402391.50","       6680","    1318865","         51.63"
"DHFL","EQ","30-Mar-2020","          9.10","          9.25","          9.30","          8.70","          8.80","          8.75","          8.84","    1288709","            11387767.35","       4634","     808052","         62.70"
"DHFL","EQ","31-Mar-2020","          8.75","          8.60","          9.00","          8.40","          8.75","          8.65","          8.66","    1793509","            15540212.85","       5231","    1087755","         60.65"
"DHFL","EQ","01-Apr-2020","          8.65","          8.65","          8.70","          8.35","          8.70","          8.65","          8.57","     894697","             7670587.00","       2933","     520564","         58.18"
"DHFL","EQ","03-Apr-2020","          8.65","          9.00","          9.05","          8.65","          9.05","          9.05","          8.97","     746996","             6701049.75","       2109","     521271","         69.78"
"DHFL","EQ","07-Apr-2020","          9.05","          9.50","          9.50","          9.50","          9.50","          9.50","          9.50","     387809","             3684185.50","        757","     387807","        100.00"
"DHFL","EQ","08-Apr-2020","          9.50","          9.95","          9.95","          9.95","          9.95","          9.95","          9.95","     307146","             3056102.70","        600","     307145","        100.00"
"DHFL","EQ","09-Apr-2020","          9.95","          9.75","         10.40","          9.50","         10.40","         10.40","         10.16","    1860373","            18910293.60","       3281","    1178754","         63.36"
"DHFL","EQ","13-Apr-2020","         10.40","         10.80","         10.90","          9.90","         10.90","         10.85","         10.53","    3331388","            35063606.55","       7995","    1542351","         46.30"
"DHFL","EQ","15-Apr-2020","         10.85","         11.25","         11.35","         10.95","         11.35","         11.35","         11.22","    1763153","            19789821.15","       5083","     957376","         54.30"
"DHFL","EQ","16-Apr-2020","         11.35","         11.35","         11.90","         11.30","         11.90","         11.90","         11.83","     516947","             6114419.95","       1866","     425738","         82.36"
"DHFL","EQ","17-Apr-2020","         11.90","         12.45","         12.45","         12.45","         12.45","         12.45","         12.45","     801337","             9976645.65","       1544","     723176","         90.25"
"DHFL","EQ","20-Apr-2020","         12.45","         13.05","         13.05","         13.05","         13.05","         13.05","         13.05","     179111","             2337398.55","        698","     179111","        100.00"
"DHFL","EQ","21-Apr-2020","         13.05","         13.70","         13.70","         12.40","         13.70","         13.70","         13.46","    4284915","            57674014.25","       8972","    2257130","         52.68"
"DHFL","EQ","22-Apr-2020","         13.70","         14.30","         14.35","         14.05","         14.35","         14.35","         14.31","     818958","            11721781.50","       2345","     650518","         79.43"
"DHFL","EQ","23-Apr-2020","         14.35","         15.05","         15.05","         14.60","         15.05","         15.05","         15.02","    1524204","            22888342.55","       3179","     980602","         64.34"
"DHFL","EQ","24-Apr-2020","         15.05","         15.65","         15.80","         14.30","         14.30","         14.30","         14.87","    5619775","            83547193.60","      12768","    2885619","         51.35"
"DHFL","EQ","27-Apr-2020","         14.30","         13.60","         13.60","         13.60","         13.60","         13.60","         13.60","     314624","             4278886.40","       1769","     314621","        100.00"
